From_Currency_Code,From_Currency_Name,To_Currency_Code,To_Currency_Name,Exchange_Rate,Last_Refreshed,Time_Zone,Bid_Price,Ask_Price
BTC,Bitcoin,EUR,Euro,19526.03057600,2020-12-23 13:40:03,UTC,19526.02236000,19526.03057600
BTC,Bitcoin,EUR,Euro,19546.93178700,2020-12-23 13:45:04,UTC,19546.93178700,19546.94000000
BTC,Bitcoin,EUR,Euro,19458.94518000,2020-12-23 13:50:02,UTC,19458.93697500,19458.94518000
BTC,Bitcoin,EUR,Euro,19358.71627200,2020-12-23 13:55:03,UTC,19358.47835600,19358.71627200
BTC,Bitcoin,EUR,Euro,19390.39612400,2020-12-23 14:00:03,UTC,19390.38791200,19390.39612400
BTC,Bitcoin,EUR,Euro,19412.19086400,2020-12-23 14:05:03,UTC,19411.82971200,19411.83792000
BTC,Bitcoin,EUR,Euro,19320.33592800,2020-12-23 14:10:02,UTC,19320.33592800,19320.34413000
BTC,Bitcoin,EUR,Euro,19423.53240000,2020-12-23 14:15:04,UTC,19423.13035500,19423.13856000
BTC,Bitcoin,EUR,Euro,19490.99686100,2020-12-23 14:20:06,UTC,19490.99686100,19491.00506200
BTC,Bitcoin,EUR,Euro,19479.27599800,2020-12-23 14:25:03,UTC,19479.26780000,19479.27599800
BTC,Bitcoin,EUR,Euro,19357.47831200,2020-12-23 14:30:04,UTC,19356.83067000,19357.47831200
BTC,Bitcoin,EUR,Euro,19399.29298800,2020-12-23 14:35:04,UTC,19399.28480100,19399.29298800
BTC,Bitcoin,EUR,Euro,19353.05469000,2020-12-23 14:40:06,UTC,19353.05469000,19353.06287600
BTC,Bitcoin,EUR,Euro,19399.86361600,2020-12-23 14:45:05,UTC,19399.86361600,19399.87179900
BTC,Bitcoin,EUR,Euro,19399.92908000,2020-12-23 14:50:02,UTC,19399.92908000,19399.93726300
BTC,Bitcoin,EUR,Euro,19466.83328800,2020-12-23 14:55:06,UTC,19466.84147100,19467.66795400
BTC,Bitcoin,EUR,Euro,19451.06163000,2020-12-23 15:00:05,UTC,19451.06163000,19451.06982000
BTC,Bitcoin,EUR,Euro,19357.04945800,2020-12-23 15:05:03,UTC,19357.94173200,19357.94991800
BTC,Bitcoin,EUR,Euro,19400.33273700,2020-12-23 15:10:01,UTC,19400.33273700,19400.34092400
BTC,Bitcoin,EUR,Euro,19369.12314500,2020-12-23 15:15:04,UTC,19369.11496000,19369.12314500
BTC,Bitcoin,EUR,Euro,19403.79970400,2020-12-23 15:20:04,UTC,19403.79151800,19403.79970400
BTC,Bitcoin,EUR,Euro,19355.33300000,2020-12-23 15:25:04,UTC,19355.32480900,19355.33300000
BTC,Bitcoin,EUR,Euro,19400.99072000,2020-12-23 15:30:05,UTC,19400.99072000,19400.99891200
BTC,Bitcoin,EUR,Euro,19375.18947000,2020-12-23 15:35:04,UTC,19375.18128000,19375.18947000
BTC,Bitcoin,EUR,Euro,19425.15712000,2020-12-23 15:40:06,UTC,19425.15712000,19425.16531200
BTC,Bitcoin,EUR,Euro,19535.59402500,2020-12-23 15:45:05,UTC,19532.96407200,19535.59402500
BTC,Bitcoin,EUR,Euro,19317.44747800,2020-12-23 16:10:02,UTC,19316.75884600,19317.44747800
BTC,Bitcoin,EUR,Euro,19298.65613200,2020-12-23 16:15:04,UTC,19298.64793500,19298.65613200
BTC,Bitcoin,EUR,Euro,19324.38651500,2020-12-23 16:20:05,UTC,19324.38651500,19324.39471200
BTC,Bitcoin,EUR,Euro,19301.36031200,2020-12-23 16:25:03,UTC,19301.36031200,19301.36850600
BTC,Bitcoin,EUR,Euro,19319.29697800,2020-12-23 16:30:02,UTC,19319.29697800,19319.30517200
BTC,Bitcoin,EUR,Euro,19337.19981600,2020-12-23 16:35:04,UTC,19337.19981600,19337.20801200
BTC,Bitcoin,EUR,Euro,19303.36347500,2020-12-23 16:40:07,UTC,19303.35528000,19303.36347500
BTC,Bitcoin,EUR,Euro,19267.64856000,2020-12-23 16:45:03,UTC,19267.64856000,19267.65675600
BTC,Bitcoin,EUR,Euro,19299.44304400,2020-12-23 16:50:01,UTC,19299.43484700,19299.44304400
BTC,Bitcoin,EUR,Euro,19283.42610600,2020-12-23 16:55:07,UTC,19283.42610600,19283.43430300
BTC,Bitcoin,EUR,Euro,19188.98481800,2020-12-23 17:00:04,UTC,19188.98481800,19188.99301600
BTC,Bitcoin,EUR,Euro,19256.38877400,2020-12-23 17:05:03,UTC,19256.38057600,19256.38877400
BTC,Bitcoin,EUR,Euro,19213.85001600,2020-12-23 17:10:01,UTC,19213.85001600,19213.85821200
BTC,Bitcoin,EUR,Euro,19325.76844800,2020-12-23 17:15:03,UTC,19325.76844800,19325.77664600
BTC,Bitcoin,EUR,Euro,19305.74356800,2020-12-23 17:20:03,UTC,19305.74356800,19305.75176400
BTC,Bitcoin,EUR,Euro,19311.47113600,2020-12-23 17:25:03,UTC,19311.47113600,19311.47933400
BTC,Bitcoin,EUR,Euro,19259.78040000,2020-12-23 17:30:02,UTC,19259.78040000,19259.78859600
BTC,Bitcoin,EUR,Euro,19344.98293800,2020-12-23 17:35:03,UTC,19344.98293800,19344.99114000
BTC,Bitcoin,EUR,Euro,19354.36000000,2020-12-23 17:40:03,UTC,19354.35179900,19354.69624100
BTC,Bitcoin,EUR,Euro,19381.47419000,2020-12-23 17:45:04,UTC,19381.46598700,19381.54801700
BTC,Bitcoin,EUR,Euro,19363.80820500,2020-12-23 17:50:01,UTC,19363.80000000,19363.80820500
BTC,Bitcoin,EUR,Euro,19372.12981200,2020-12-23 19:50:02,UTC,19372.12981200,19372.13801600
BTC,Bitcoin,EUR,Euro,19322.16745200,2020-12-23 19:55:04,UTC,19323.25858400,19323.26678800
BTC,Bitcoin,EUR,Euro,19342.38182400,2020-12-23 20:00:03,UTC,19342.37361600,19342.38182400
BTC,Bitcoin,EUR,Euro,19362.87358400,2020-12-23 20:05:04,UTC,19362.87358400,19362.88179100
BTC,Bitcoin,EUR,Euro,19325.40960000,2020-12-23 20:10:01,UTC,19325.40138900,19325.40960000
BTC,Bitcoin,EUR,Euro,19329.63005400,2020-12-23 20:15:05,UTC,19329.62184300,19329.63005400
BTC,Bitcoin,EUR,Euro,19333.04583000,2020-12-23 20:20:04,UTC,19333.03761900,19333.04583000
BTC,Bitcoin,EUR,Euro,19311.83293000,2020-12-23 20:25:03,UTC,19311.83293000,19311.84114000
BTC,Bitcoin,EUR,Euro,19286.45000000,2020-12-23 20:30:01,UTC,19286.45000000,19286.45820700
BTC,Bitcoin,EUR,Euro,19306.30766400,2020-12-23 20:35:04,UTC,19306.30766400,19306.31587200
BTC,Bitcoin,EUR,Euro,19285.45399000,2020-12-23 20:40:04,UTC,19285.45399000,19285.46219600
BTC,Bitcoin,EUR,Euro,19300.13971200,2020-12-23 20:45:03,UTC,19300.13150800,19300.13971200
BTC,Bitcoin,EUR,Euro,19250.45488800,2020-12-23 20:50:01,UTC,19250.45488800,19250.46309000
BTC,Bitcoin,EUR,Euro,19284.60496300,2020-12-23 20:55:04,UTC,19284.73621100,19284.74441400
BTC,Bitcoin,EUR,Euro,19265.52954400,2020-12-23 21:00:03,UTC,19265.52954400,19265.53774200
BTC,Bitcoin,EUR,Euro,19216.34740000,2020-12-23 21:05:03,UTC,19216.34740000,19216.35560000
BTC,Bitcoin,EUR,Euro,19190.46392900,2020-12-23 21:10:01,UTC,19190.46392900,19190.47212600
BTC,Bitcoin,EUR,Euro,19184.94960000,2020-12-23 21:15:03,UTC,19184.94960000,19184.95780000
BTC,Bitcoin,EUR,Euro,19163.54729700,2020-12-23 21:20:04,UTC,19163.54729700,19163.55549600
BTC,Bitcoin,EUR,Euro,19187.76214800,2020-12-23 21:25:03,UTC,19187.75395200,19187.76214800
BTC,Bitcoin,EUR,Euro,19190.12677400,2020-12-23 21:30:01,UTC,19190.12677400,19190.13497500
BTC,Bitcoin,EUR,Euro,19204.98300000,2020-12-23 21:35:03,UTC,19204.97479800,19204.98300000
BTC,Bitcoin,EUR,Euro,19169.53395600,2020-12-23 21:40:04,UTC,19169.53395600,19169.54215800
BTC,Bitcoin,EUR,Euro,19051.82104000,2020-12-23 21:45:03,UTC,19051.81283600,19051.82104000
BTC,Bitcoin,EUR,Euro,19087.03260800,2020-12-23 21:50:01,UTC,19087.03260800,19087.04081200
BTC,Bitcoin,EUR,Euro,19117.48537600,2020-12-23 21:55:06,UTC,19117.48537600,19117.49358200
BTC,Bitcoin,EUR,Euro,19126.60050000,2020-12-23 22:00:03,UTC,19126.59229600,19126.60050000
BTC,Bitcoin,EUR,Euro,19136.97670600,2020-12-23 22:05:04,UTC,19137.23904200,19137.24724000
BTC,Bitcoin,EUR,Euro,19017.56113600,2020-12-23 22:10:01,UTC,19016.78175600,19016.78996000
BTC,Bitcoin,EUR,Euro,18896.65228100,2020-12-23 22:15:03,UTC,18895.97143200,18897.34133300
BTC,Bitcoin,EUR,Euro,18830.15980200,2020-12-23 22:20:08,UTC,18827.69100000,18830.15980200
BTC,Bitcoin,EUR,Euro,18746.70193800,2020-12-23 22:25:03,UTC,18748.75168800,18750.58006500
BTC,Bitcoin,EUR,Euro,18895.14390400,2020-12-23 22:30:01,UTC,18895.14390400,18897.80825400
BTC,Bitcoin,EUR,Euro,18924.85189200,2020-12-23 22:35:05,UTC,18925.50805200,18925.51625400
BTC,Bitcoin,EUR,Euro,18980.80798500,2020-12-23 22:40:03,UTC,18980.80798500,18980.81618400
BTC,Bitcoin,EUR,Euro,18981.30260000,2020-12-23 22:45:04,UTC,18981.30260000,18981.31080000
BTC,Bitcoin,EUR,Euro,19159.86508400,2020-12-23 22:50:01,UTC,19159.86508400,19159.87328500
BTC,Bitcoin,EUR,Euro,19125.81922800,2020-12-23 22:55:03,UTC,19125.81103000,19125.81922800
BTC,Bitcoin,EUR,Euro,19093.14200000,2020-12-23 23:00:04,UTC,19093.14200000,19093.15019800
BTC,Bitcoin,EUR,Euro,19106.70620200,2020-12-23 23:05:04,UTC,19106.69800100,19106.70620200
BTC,Bitcoin,EUR,Euro,19100.73558000,2020-12-23 23:10:01,UTC,19100.73558000,19100.74378200
BTC,Bitcoin,EUR,Euro,19134.61420500,2020-12-23 23:15:03,UTC,19134.60600400,19134.61420500
BTC,Bitcoin,EUR,Euro,19136.03297800,2020-12-23 23:20:06,UTC,19137.34513800,19141.69986900
BTC,Bitcoin,EUR,Euro,19225.63710400,2020-12-23 23:25:04,UTC,19225.62890300,19225.63710400
BTC,Bitcoin,EUR,Euro,19162.70169000,2020-12-23 23:30:01,UTC,19162.70169000,19162.70989200
BTC,Bitcoin,EUR,Euro,19159.66262000,2020-12-23 23:35:08,UTC,19159.65441600,19159.66262000
BTC,Bitcoin,EUR,Euro,19156.60252800,2020-12-23 23:40:04,UTC,19156.43024400,19156.43844800
BTC,Bitcoin,EUR,Euro,19167.22670800,2020-12-23 23:45:04,UTC,19167.21850400,19167.22670800
BTC,Bitcoin,EUR,Euro,19085.23380000,2020-12-23 23:50:01,UTC,19085.22559800,19085.23380000
BTC,Bitcoin,EUR,Euro,19054.79387200,2020-12-23 23:55:03,UTC,19055.04810300,19055.05630400
BTC,Bitcoin,EUR,Euro,19045.59360000,2020-12-24 00:00:03,UTC,19045.58540200,19045.59360000
BTC,Bitcoin,EUR,Euro,18952.22632100,2020-12-24 00:05:03,UTC,18951.98041100,18952.22632100
BTC,Bitcoin,EUR,Euro,19009.86774500,2020-12-24 00:10:01,UTC,19009.85955000,19009.86774500
BTC,Bitcoin,EUR,Euro,18939.96953600,2020-12-24 00:15:03,UTC,18937.07776000,18943.38560000
BTC,Bitcoin,EUR,Euro,18846.38665700,2020-12-24 00:20:03,UTC,18845.78007900,18846.38665700
BTC,Bitcoin,EUR,Euro,18816.40203100,2020-12-24 00:25:05,UTC,18816.07415100,18816.08234800
BTC,Bitcoin,EUR,Euro,18859.72544400,2020-12-24 00:30:01,UTC,18849.70993200,18859.25827200
BTC,Bitcoin,EUR,Euro,18862.36676200,2020-12-24 00:35:08,UTC,18862.35856800,18862.36676200
BTC,Bitcoin,EUR,Euro,18732.23753500,2020-12-24 00:40:08,UTC,18732.23753500,18733.70444000
BTC,Bitcoin,EUR,Euro,18747.58041600,2020-12-24 00:45:03,UTC,18747.58041600,18747.58860800
BTC,Bitcoin,EUR,Euro,18850.82141600,2020-12-24 00:50:01,UTC,18850.81322200,18850.82141600
BTC,Bitcoin,EUR,Euro,18810.81939000,2020-12-24 00:55:06,UTC,18810.81119500,18810.81939000
BTC,Bitcoin,EUR,Euro,18901.82451000,2020-12-24 01:00:03,UTC,18901.82451000,18901.83270300
BTC,Bitcoin,EUR,Euro,18875.27187000,2020-12-24 01:05:06,UTC,18875.37015000,18875.37834000
BTC,Bitcoin,EUR,Euro,18926.99991000,2020-12-24 01:10:01,UTC,18925.29639000,18925.30458000
BTC,Bitcoin,EUR,Euro,18896.79519000,2020-12-24 01:15:03,UTC,18896.79519000,18896.80338000
BTC,Bitcoin,EUR,Euro,18777.28671000,2020-12-24 01:20:06,UTC,18777.27852000,18777.28671000
BTC,Bitcoin,EUR,Euro,18833.86602000,2020-12-24 01:25:03,UTC,18834.62741100,18834.63559800
BTC,Bitcoin,EUR,Euro,18814.58781600,2020-12-24 01:30:01,UTC,18814.57962700,18814.58781600
BTC,Bitcoin,EUR,Euro,18761.69523200,2020-12-24 01:35:04,UTC,18761.68704000,18761.69523200
BTC,Bitcoin,EUR,Euro,18861.68275500,2020-12-24 01:40:03,UTC,18861.67456600,18861.68275500
BTC,Bitcoin,EUR,Euro,18975.92749400,2020-12-24 01:45:04,UTC,18974.52717500,18976.31237700
BTC,Bitcoin,EUR,Euro,18951.29399600,2020-12-24 01:50:02,UTC,18951.56413400,18951.94887600
BTC,Bitcoin,EUR,Euro,18987.54979000,2020-12-24 01:55:06,UTC,18987.54160400,18987.54979000
BTC,Bitcoin,EUR,Euro,19012.08566000,2020-12-24 02:00:04,UTC,19011.82364400,19011.83183200
BTC,Bitcoin,EUR,Euro,18936.19901200,2020-12-24 02:05:03,UTC,18936.08440800,18936.20719800
BTC,Bitcoin,EUR,Euro,18988.52663700,2020-12-24 02:10:01,UTC,18988.51845000,18988.52663700
BTC,Bitcoin,EUR,Euro,18946.89574200,2020-12-24 02:15:03,UTC,18946.89574200,18946.90392900
BTC,Bitcoin,EUR,Euro,18918.52778700,2020-12-24 02:20:04,UTC,18918.52778700,18918.53597400
BTC,Bitcoin,EUR,Euro,18905.40328000,2020-12-24 02:25:04,UTC,18905.14951400,18905.15770000
BTC,Bitcoin,EUR,Euro,18851.94870000,2020-12-24 02:30:01,UTC,18851.94870000,18851.95688600
BTC,Bitcoin,EUR,Euro,18841.88407200,2020-12-24 02:35:06,UTC,18841.88407200,18841.89225600
BTC,Bitcoin,EUR,Euro,18906.87559800,2020-12-24 02:40:04,UTC,18906.86741600,18906.87559800
BTC,Bitcoin,EUR,Euro,18798.90693500,2020-12-24 02:45:03,UTC,18799.26707500,18799.27526000
BTC,Bitcoin,EUR,Euro,18735.66724800,2020-12-24 02:50:01,UTC,18735.66724800,18735.67543000
BTC,Bitcoin,EUR,Euro,18715.05161000,2020-12-24 02:55:03,UTC,18715.04342500,18715.05161000
BTC,Bitcoin,EUR,Euro,18646.02987000,2020-12-24 03:00:04,UTC,18646.25089200,18646.25907800
BTC,Bitcoin,EUR,Euro,18673.06676600,2020-12-24 03:05:03,UTC,18673.05858400,18673.06676600
BTC,Bitcoin,EUR,Euro,18705.45679200,2020-12-24 03:10:01,UTC,18705.03940800,18705.04759200
BTC,Bitcoin,EUR,Euro,18625.43404500,2020-12-24 03:15:04,UTC,18625.43404500,18625.44223000
BTC,Bitcoin,EUR,Euro,18705.98875200,2020-12-24 03:20:06,UTC,18705.98875200,18705.99693600
BTC,Bitcoin,EUR,Euro,18718.18646500,2020-12-24 03:25:03,UTC,18714.92065000,18718.18646500
BTC,Bitcoin,EUR,Euro,18687.74572600,2020-12-24 03:30:02,UTC,18687.73754000,18687.74572600
BTC,Bitcoin,EUR,Euro,18763.19991000,2020-12-24 03:35:06,UTC,18763.19991000,18763.20810000
BTC,Bitcoin,EUR,Euro,18747.28030800,2020-12-24 03:40:03,UTC,18745.03707000,18745.04525700
BTC,Bitcoin,EUR,Euro,18704.01993800,2020-12-24 03:45:03,UTC,18704.01993800,18704.02812700
BTC,Bitcoin,EUR,Euro,18739.01153500,2020-12-24 03:50:01,UTC,18739.00334600,18739.01153500
BTC,Bitcoin,EUR,Euro,18737.90919000,2020-12-24 03:55:06,UTC,18737.90919000,18737.91738000
BTC,Bitcoin,EUR,Euro,19100.11412400,2020-12-24 08:45:03,UTC,19100.49933600,19100.50753200
BTC,Bitcoin,EUR,Euro,19068.61670400,2020-12-24 08:50:02,UTC,19068.60851200,19068.61670400
BTC,Bitcoin,EUR,Euro,19135.09554000,2020-12-24 08:55:03,UTC,19135.08734500,19135.09554000
BTC,Bitcoin,EUR,Euro,19218.81168000,2020-12-24 09:00:07,UTC,19218.81168000,19218.81987300
BTC,Bitcoin,EUR,Euro,19174.71695400,2020-12-24 09:05:03,UTC,19174.71695400,19174.72514700
BTC,Bitcoin,EUR,Euro,19130.86775400,2020-12-24 09:10:01,UTC,19130.85956000,19130.86775400
BTC,Bitcoin,EUR,Euro,19118.39590500,2020-12-24 09:15:03,UTC,19118.13360100,19118.70739100
BTC,Bitcoin,EUR,Euro,19074.37012400,2020-12-24 09:20:03,UTC,19074.36193000,19074.37012400
BTC,Bitcoin,EUR,Euro,19121.45650800,2020-12-24 09:25:02,UTC,19121.44831200,19121.45650800
BTC,Bitcoin,EUR,Euro,19101.67142400,2020-12-24 09:30:02,UTC,19101.66323200,19101.67142400
BTC,Bitcoin,EUR,Euro,19085.48426400,2020-12-24 09:35:02,UTC,19085.48426400,19085.89406400
BTC,Bitcoin,EUR,Euro,19082.02135200,2020-12-24 09:40:03,UTC,19081.19385900,19081.44784200
BTC,Bitcoin,EUR,Euro,19110.89078200,2020-12-24 09:45:03,UTC,19110.89078200,19110.89897600
BTC,Bitcoin,EUR,Euro,19119.23990100,2020-12-24 09:50:01,UTC,19119.23990100,19119.24810000
BTC,Bitcoin,EUR,Euro,19133.45360000,2020-12-24 09:55:03,UTC,19133.44540000,19133.45360000
BTC,Bitcoin,EUR,Euro,19149.15660000,2020-12-24 10:00:04,UTC,19149.15660000,19150.73100000
BTC,Bitcoin,EUR,Euro,19089.84600000,2020-12-24 10:05:02,UTC,19089.84600000,19089.85420000
BTC,Bitcoin,EUR,Euro,19090.61680000,2020-12-24 10:10:01,UTC,19090.60860000,19090.61680000
BTC,Bitcoin,EUR,Euro,19067.79378400,2020-12-24 10:15:04,UTC,19067.79378400,19067.80198200
BTC,Bitcoin,EUR,Euro,19026.94197600,2020-12-24 10:20:01,UTC,19026.93377900,19026.94197600
BTC,Bitcoin,EUR,Euro,19055.38556600,2020-12-24 10:25:02,UTC,19055.38556600,19055.39376300
BTC,Bitcoin,EUR,Euro,18994.72168800,2020-12-24 10:30:05,UTC,18994.72168800,18994.72988700
BTC,Bitcoin,EUR,Euro,19004.52162000,2020-12-24 10:35:02,UTC,19003.75100800,19003.75920600
BTC,Bitcoin,EUR,Euro,19028.03217700,2020-12-24 10:40:01,UTC,19029.26992400,19029.27812100
BTC,Bitcoin,EUR,Euro,19058.89843000,2020-12-24 10:45:04,UTC,19058.50507000,19058.51326500
BTC,Bitcoin,EUR,Euro,19017.66297200,2020-12-24 10:50:03,UTC,19017.66297200,19017.67116900
BTC,Bitcoin,EUR,Euro,19021.35056400,2020-12-24 10:55:02,UTC,19021.34236800,19021.35056400
BTC,Bitcoin,EUR,Euro,18944.50442500,2020-12-24 11:00:03,UTC,18944.50442500,18944.51262000
BTC,Bitcoin,EUR,Euro,18928.53369000,2020-12-24 11:05:02,UTC,18928.52549700,18928.53369000
BTC,Bitcoin,EUR,Euro,18914.22658800,2020-12-24 11:10:02,UTC,18911.94865600,18913.46454600
BTC,Bitcoin,EUR,Euro,18945.97958400,2020-12-24 11:15:03,UTC,18945.81576400,18945.98777500
BTC,Bitcoin,EUR,Euro,18982.86522000,2020-12-24 11:20:01,UTC,18982.70951500,18983.58638000
BTC,Bitcoin,EUR,Euro,19052.35062500,2020-12-24 11:25:02,UTC,19052.34243000,19052.35062500
BTC,Bitcoin,EUR,Euro,19041.34474000,2020-12-24 11:30:04,UTC,19041.33654500,19041.34474000
BTC,Bitcoin,EUR,Euro,19026.91867000,2020-12-24 11:35:02,UTC,19026.95144600,19026.95964000
BTC,Bitcoin,EUR,Euro,19009.46545000,2020-12-24 11:40:03,UTC,19009.45725600,19009.46545000
BTC,Bitcoin,EUR,Euro,19026.05287000,2020-12-24 11:45:04,UTC,19026.05287000,19026.06106500
BTC,Bitcoin,EUR,Euro,19018.22856500,2020-12-24 11:50:01,UTC,19018.22856500,19018.23676200
BTC,Bitcoin,EUR,Euro,19058.03948200,2020-12-24 11:55:02,UTC,19058.03128800,19058.03948200
BTC,Bitcoin,EUR,Euro,19033.13071100,2020-12-24 12:00:03,UTC,19033.13071100,19033.13890800
BTC,Bitcoin,EUR,Euro,19058.72174500,2020-12-24 12:05:02,UTC,19058.71354800,19058.72174500
BTC,Bitcoin,EUR,Euro,19011.60342900,2020-12-24 12:10:01,UTC,19011.59523000,19011.60342900
BTC,Bitcoin,EUR,Euro,18985.19893400,2020-12-24 12:15:04,UTC,18985.19893400,18985.20713200
BTC,Bitcoin,EUR,Euro,18975.03496800,2020-12-24 12:20:03,UTC,18975.03496800,18975.04316400
BTC,Bitcoin,EUR,Euro,18934.89600600,2020-12-24 12:25:02,UTC,18934.25656200,18934.26476000
BTC,Bitcoin,EUR,Euro,18938.75942400,2020-12-24 12:30:03,UTC,18938.75942400,18938.76761800
BTC,Bitcoin,EUR,Euro,18917.36048400,2020-12-24 12:35:03,UTC,18917.18832600,18917.19652400
BTC,Bitcoin,EUR,Euro,18990.62600000,2020-12-24 12:40:02,UTC,18991.15900000,18991.16720000
BTC,Bitcoin,EUR,Euro,18990.80967000,2020-12-24 12:45:03,UTC,18990.51443400,18990.52263500
BTC,Bitcoin,EUR,Euro,18916.62621300,2020-12-24 12:50:01,UTC,18916.62621300,18916.63441200
BTC,Bitcoin,EUR,Euro,18979.03403800,2020-12-24 12:55:04,UTC,18979.02584000,18979.03403800
BTC,Bitcoin,EUR,Euro,19030.75611600,2020-12-24 13:00:03,UTC,19030.75611600,19030.76431800
BTC,Bitcoin,EUR,Euro,19009.57620000,2020-12-24 13:05:02,UTC,19010.25680000,19010.26500000
BTC,Bitcoin,EUR,Euro,19021.47502500,2020-12-24 13:10:02,UTC,19021.47502500,19021.48322400
BTC,Bitcoin,EUR,Euro,19017.96585300,2020-12-24 13:15:03,UTC,19017.96585300,19017.97405200
BTC,Bitcoin,EUR,Euro,19052.42253400,2020-12-24 13:20:01,UTC,19052.42253400,19052.43073200
BTC,Bitcoin,EUR,Euro,19013.38428000,2020-12-24 13:25:05,UTC,19013.38428000,19013.39248200
BTC,Bitcoin,EUR,Euro,18999.63772800,2020-12-24 13:30:03,UTC,18999.62952600,18999.63772800
BTC,Bitcoin,EUR,Euro,19052.70466800,2020-12-24 13:35:06,UTC,19052.70466800,19052.71287000
BTC,Bitcoin,EUR,Euro,19117.55090700,2020-12-24 13:40:01,UTC,19117.54270800,19117.55090700
BTC,Bitcoin,EUR,Euro,19129.24268100,2020-12-24 13:45:04,UTC,19130.71850100,19130.74309800
BTC,Bitcoin,EUR,Euro,19109.71266300,2020-12-24 13:50:04,UTC,19109.71266300,19109.72086200
BTC,Bitcoin,EUR,Euro,19140.64121200,2020-12-24 13:55:05,UTC,19140.64121200,19145.21569600
BTC,Bitcoin,EUR,Euro,19182.95910000,2020-12-24 14:00:02,UTC,19182.13079900,19182.95910000
BTC,Bitcoin,EUR,Euro,19143.75832000,2020-12-24 14:05:03,UTC,19143.75011900,19143.75832000
BTC,Bitcoin,EUR,Euro,19134.14535400,2020-12-24 14:10:07,UTC,19134.59602400,19134.60421800
BTC,Bitcoin,EUR,Euro,19144.66500000,2020-12-24 14:15:03,UTC,19144.08287100,19144.09107000
BTC,Bitcoin,EUR,Euro,19107.06752400,2020-12-24 14:20:01,UTC,19107.06752400,19107.07572600
BTC,Bitcoin,EUR,Euro,19143.66251600,2020-12-24 14:25:05,UTC,19143.66251600,19143.67072200
BTC,Bitcoin,EUR,Euro,19158.71095600,2020-12-24 14:30:03,UTC,19158.71095600,19158.71916000
BTC,Bitcoin,EUR,Euro,19118.74850600,2020-12-24 14:35:04,UTC,19118.74850600,19118.75670900
BTC,Bitcoin,EUR,Euro,19107.27207100,2020-12-24 14:40:02,UTC,19107.26387000,19107.27207100
BTC,Bitcoin,EUR,Euro,19134.65900000,2020-12-24 14:45:05,UTC,19134.65080000,19134.65900000
BTC,Bitcoin,EUR,Euro,19130.60000000,2020-12-24 14:50:06,UTC,19130.59180000,19130.60000000
BTC,Bitcoin,EUR,Euro,19073.79284400,2020-12-24 14:55:03,UTC,19073.78464500,19073.79284400
BTC,Bitcoin,EUR,Euro,19041.46724700,2020-12-24 15:00:03,UTC,19041.45084500,19041.45904600
BTC,Bitcoin,EUR,Euro,19064.02038800,2020-12-24 15:05:03,UTC,19064.01218400,19064.02038800
BTC,Bitcoin,EUR,Euro,19095.47809800,2020-12-24 15:10:03,UTC,19095.47809800,19095.48630000
BTC,Bitcoin,EUR,Euro,19015.66443600,2020-12-24 15:15:05,UTC,19015.65623400,19015.66443600
BTC,Bitcoin,EUR,Euro,19014.62066100,2020-12-24 15:20:01,UTC,19014.61246200,19014.62066100
BTC,Bitcoin,EUR,Euro,19014.50440000,2020-12-24 15:25:05,UTC,19014.49620000,19014.50440000
BTC,Bitcoin,EUR,Euro,18978.67804000,2020-12-24 15:30:03,UTC,18978.66984300,18978.67804000
BTC,Bitcoin,EUR,Euro,18975.98697300,2020-12-24 15:35:03,UTC,18975.98697300,18976.71668400
BTC,Bitcoin,EUR,Euro,19013.62706100,2020-12-24 15:40:01,UTC,19013.62706100,19013.63526400
BTC,Bitcoin,EUR,Euro,19049.86848800,2020-12-24 15:45:03,UTC,19049.86848800,19049.87669200
BTC,Bitcoin,EUR,Euro,19060.83136300,2020-12-24 15:50:04,UTC,19060.72467200,19060.73287900
BTC,Bitcoin,EUR,Euro,19083.84624000,2020-12-24 15:55:03,UTC,19083.83803200,19083.84624000
BTC,Bitcoin,EUR,Euro,19065.71372200,2020-12-24 16:00:02,UTC,19065.70551600,19065.71372200
BTC,Bitcoin,EUR,Euro,18999.78860000,2020-12-24 16:05:03,UTC,18999.78860000,19000.13312600
BTC,Bitcoin,EUR,Euro,18995.13960400,2020-12-24 16:10:06,UTC,18995.13140000,18995.13960400
BTC,Bitcoin,EUR,Euro,19097.50399200,2020-12-24 16:15:04,UTC,19097.50399200,19097.51219400
BTC,Bitcoin,EUR,Euro,19082.77473200,2020-12-24 16:20:01,UTC,19082.76652800,19082.77473200
BTC,Bitcoin,EUR,Euro,19051.18859800,2020-12-24 16:25:04,UTC,19051.18859800,19051.19680100
BTC,Bitcoin,EUR,Euro,19122.03967500,2020-12-24 16:30:03,UTC,19122.24480000,19122.25300500
BTC,Bitcoin,EUR,Euro,19131.53883000,2020-12-24 16:35:04,UTC,19131.53883000,19131.54703100
BTC,Bitcoin,EUR,Euro,19120.56277500,2020-12-24 16:40:01,UTC,19120.52995500,19120.57098000
BTC,Bitcoin,EUR,Euro,19096.92165000,2020-12-24 16:45:04,UTC,19096.91344800,19096.92165000
BTC,Bitcoin,EUR,Euro,19094.25600000,2020-12-24 16:50:09,UTC,19094.24779800,19094.25600000
BTC,Bitcoin,EUR,Euro,19112.99000000,2020-12-24 16:54:04,UTC,19112.98179700,19112.99000000
